evaluation_id,user_id,od_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time,route_candidate_id,mapping_quality,mapping_search_mode,mapping_coverage_percent,mapping_connectivity_percent,mapping_length_ratio,matched_link_count,route_distance_m,route_time_sec
EVAL_000006934,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,4,19:05,5,False,B,good,strict,98.98,100.0,0.9999,73,17149,
EVAL_000006935,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,4,19:05,5,False,C,good,normal,90.33,100.0,0.9807,109,15098,
EVAL_000006936,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,5,19:10,10,False,A,good,strict,100.0,100.0,0.9982,67,15430,
EVAL_000006937,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,5,19:10,10,False,B,good,strict,98.98,100.0,0.9999,73,17149,
EVAL_000006938,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,5,19:10,10,False,C,good,normal,90.33,100.0,0.9807,109,15098,
EVAL_000006939,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,6,19:15,15,False,A,good,strict,100.0,100.0,0.9982,67,15430,
EVAL_000006940,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,6,19:15,15,False,B,good,strict,98.98,100.0,0.9999,73,17149,
EVAL_000006941,user_01901,OD_000029,ORG_009,EXT_001,19:00,15,6,19:15,15,False,C,good,normal,90.33,100.0,0.9807,109,15098,
EVAL_000006942,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,0,19:05,-30,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006943,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,0,19:05,-30,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006944,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,1,19:10,-25,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006945,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,1,19:10,-25,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006946,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,2,19:15,-20,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006947,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,2,19:15,-20,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006948,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,3,19:20,-15,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006949,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,3,19:20,-15,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006950,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,4,19:25,-10,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006951,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,4,19:25,-10,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006952,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,5,19:30,-5,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006953,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,5,19:30,-5,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006954,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,6,19:35,0,True,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006955,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,6,19:35,0,True,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006956,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,7,19:40,5,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006957,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,7,19:40,5,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006958,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,8,19:45,10,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006959,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,8,19:45,10,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006960,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,9,19:50,15,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006961,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,9,19:50,15,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006962,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,10,19:55,20,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006963,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,10,19:55,20,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006964,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,11,20:00,25,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006965,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,11,20:00,25,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006966,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,12,20:05,30,False,A,recovered,controlled_recovery,93.42,98.78,0.9629,83,19160,
EVAL_000006967,user_01911,OD_000023,ORG_002,EXT_007,19:35,30,12,20:05,30,False,B,good,strict,90.82,100.0,0.9554,51,18358,
EVAL_000006968,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,0,18:20,-15,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006969,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,1,18:25,-10,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006970,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,2,18:30,-5,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006971,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,3,18:35,0,True,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006972,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,4,18:40,5,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006973,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,5,18:45,10,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006974,user_01919,OD_000031,ORG_011,HOME_019,18:35,15,6,18:50,15,False,C,review,strict,86.15,100.0,0.8485,14,1628,
EVAL_000006975,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,0,20:10,-30,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006976,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,0,20:10,-30,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006977,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,0,20:10,-30,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006978,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,1,20:15,-25,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006979,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,1,20:15,-25,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006980,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,1,20:15,-25,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006981,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,2,20:20,-20,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006982,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,2,20:20,-20,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006983,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,2,20:20,-20,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006984,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,3,20:25,-15,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006985,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,3,20:25,-15,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006986,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,3,20:25,-15,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006987,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,4,20:30,-10,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006988,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,4,20:30,-10,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006989,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,4,20:30,-10,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006990,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,5,20:35,-5,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006991,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,5,20:35,-5,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006992,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,5,20:35,-5,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006993,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,6,20:40,0,True,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006994,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,6,20:40,0,True,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006995,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,6,20:40,0,True,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006996,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,7,20:45,5,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000006997,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,7,20:45,5,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000006998,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,7,20:45,5,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000006999,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,8,20:50,10,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000007000,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,8,20:50,10,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000007001,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,8,20:50,10,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000007002,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,9,20:55,15,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000007003,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,9,20:55,15,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000007004,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,9,20:55,15,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000007005,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,10,21:00,20,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000007006,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,10,21:00,20,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000007007,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,10,21:00,20,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000007008,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,11,21:05,25,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000007009,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,11,21:05,25,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000007010,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,11,21:05,25,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000007011,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,12,21:10,30,False,A,recovered,controlled_recovery,93.3,98.48,0.9613,67,16129,
EVAL_000007012,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,12,21:10,30,False,B,good,strict,98.51,100.0,0.9993,71,17211,
EVAL_000007013,user_01920,OD_000021,ORG_015,EXT_006,20:40,30,12,21:10,30,False,C,good,strict,95.66,100.0,0.9965,121,15925,
EVAL_000007014,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,0,19:55,-45,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007015,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,0,19:55,-45,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007016,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,0,19:55,-45,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007017,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,1,20:00,-40,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007018,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,1,20:00,-40,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007019,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,1,20:00,-40,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007020,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,2,20:05,-35,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007021,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,2,20:05,-35,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007022,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,2,20:05,-35,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007023,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,3,20:10,-30,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007024,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,3,20:10,-30,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007025,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,3,20:10,-30,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007026,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,4,20:15,-25,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007027,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,4,20:15,-25,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007028,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,4,20:15,-25,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007029,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,5,20:20,-20,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007030,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,5,20:20,-20,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007031,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,5,20:20,-20,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007032,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,6,20:25,-15,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007033,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,6,20:25,-15,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007034,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,6,20:25,-15,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007035,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,7,20:30,-10,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007036,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,7,20:30,-10,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007037,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,7,20:30,-10,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007038,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,8,20:35,-5,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007039,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,8,20:35,-5,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007040,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,8,20:35,-5,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007041,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,9,20:40,0,True,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007042,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,9,20:40,0,True,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007043,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,9,20:40,0,True,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007044,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,10,20:45,5,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007045,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,10,20:45,5,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007046,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,10,20:45,5,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007047,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,11,20:50,10,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007048,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,11,20:50,10,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007049,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,11,20:50,10,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007050,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,12,20:55,15,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007051,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,12,20:55,15,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007052,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,12,20:55,15,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007053,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,13,21:00,20,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007054,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,13,21:00,20,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007055,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,13,21:00,20,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007056,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,14,21:05,25,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007057,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,14,21:05,25,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007058,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,14,21:05,25,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007059,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,15,21:10,30,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007060,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,15,21:10,30,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007061,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,15,21:10,30,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007062,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,16,21:15,35,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007063,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,16,21:15,35,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007064,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,16,21:15,35,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007065,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,17,21:20,40,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007066,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,17,21:20,40,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007067,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,17,21:20,40,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007068,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,18,21:25,45,False,A,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007069,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,18,21:25,45,False,B,review,strict,87.89,100.0,0.8912,64,11301,
EVAL_000007070,user_01921,OD_000032,ORG_012,EXT_010,20:40,45,18,21:25,45,False,C,good,strict,93.77,100.0,0.9834,53,10092,
EVAL_000007071,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,0,18:40,-45,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007072,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,0,18:40,-45,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007073,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,0,18:40,-45,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007074,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,1,18:45,-40,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007075,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,1,18:45,-40,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007076,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,1,18:45,-40,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007077,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,2,18:50,-35,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007078,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,2,18:50,-35,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007079,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,2,18:50,-35,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007080,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,3,18:55,-30,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007081,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,3,18:55,-30,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007082,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,3,18:55,-30,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007083,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,4,19:00,-25,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007084,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,4,19:00,-25,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007085,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,4,19:00,-25,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007086,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,5,19:05,-20,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007087,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,5,19:05,-20,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007088,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,5,19:05,-20,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007089,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,6,19:10,-15,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007090,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,6,19:10,-15,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007091,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,6,19:10,-15,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007092,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,7,19:15,-10,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007093,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,7,19:15,-10,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007094,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,7,19:15,-10,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007095,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,8,19:20,-5,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007096,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,8,19:20,-5,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007097,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,8,19:20,-5,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007098,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,9,19:25,0,True,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007099,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,9,19:25,0,True,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007100,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,9,19:25,0,True,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007101,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,10,19:30,5,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007102,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,10,19:30,5,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007103,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,10,19:30,5,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007104,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,11,19:35,10,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007105,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,11,19:35,10,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007106,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,11,19:35,10,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007107,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,12,19:40,15,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007108,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,12,19:40,15,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007109,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,12,19:40,15,False,C,good,strict,98.33,100.0,0.993,124,14559,
EVAL_000007110,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,13,19:45,20,False,A,good,strict,99.91,100.0,1.0075,90,14658,
EVAL_000007111,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,13,19:45,20,False,B,good,wide,100.0,100.0,1.0104,66,18910,
EVAL_000007112,user_01925,OD_000017,ORG_008,EXT_011,19:25,45,13,19:45,20,False,C,good,strict,98.33,100.0,0.993,124,14559,
